OBJECTNAME;LON;LAT;RB;DTF;COV;REGION;POC;POCLON;POCLAT
857a5157fffffff;39.0836;2.32922;1841.7;122.22693003;2G;857a5157fffffff;857a5c53fffffff;38.13379;2.38372
857a515bfffffff;39.32165;2.44872;1796.1;111.96878702000001;2G;857a515bfffffff;857a508ffffffff;39.94663;1.87904
857a5173fffffff;38.84827;2.47622;1293;97.39456252000001;2G;857a5173fffffff;857a5c53fffffff;38.13379;2.38372
857a517bfffffff;38.92887;2.60479;1447.8;102.34227887;2G;857a517bfffffff;857a532ffffffff;38.9385;3.39985
857a518bfffffff;38.99992;1.93284;681.6;114.58119155;2G;857a518bfffffff;857a508ffffffff;39.94663;1.87904
857a51c3fffffff;39.23854;2.05315;614.4;96.21425655;2G;857a51c3fffffff;857a508ffffffff;39.94663;1.87904
857a51c7fffffff;39.08055;2.06216;2062.2;113.13975592;2G;857a51c7fffffff;857a508ffffffff;39.94663;1.87904
857a51cbfffffff;39.31887;2.18218;862.5;94.29729829;2G;857a51cbfffffff;857a508ffffffff;39.94663;1.87904
857a51d3fffffff;39.31609;1.91493;775.2;83.54987661000001;2G;857a51d3fffffff;857a508ffffffff;39.94663;1.87904
857a51d7fffffff;39.15808;1.92389;1645.8;100.95022254;2G;857a51d7fffffff;857a508ffffffff;39.94663;1.87904
857a51dbfffffff;39.39639;2.04413;1096.8;79.59569065999999;2G;857a51dbfffffff;857a508ffffffff;39.94663;1.87904
857a5203fffffff;40.50276;3.04065;11301.3;151.57042948;2G;857a5203fffffff;857a508bfffffff;40.10388;1.87005
857a520bfffffff;40.58139;3.16751;1572.6;165.57881953999998;2G;857a520bfffffff;857a508bfffffff;40.10388;1.87005
857a520ffffffff;40.42551;3.17713;5634.6;159.50787322000002;2G;857a520ffffffff;857a5367fffffff;39.17576;3.51734
857a5213fffffff;40.58006;2.90404;8155.2;140.81092191;2G;857a5213fffffff;857a508bfffffff;40.10388;1.87005
857a5217fffffff;40.424;2.91354;4883.4;135.44781984000002;2G;857a5217fffffff;857a508bfffffff;40.10388;1.87005
857a521bfffffff;40.65865;3.03108;2451.3;157.24275258999998;2G;857a521bfffffff;857a508bfffffff;40.10388;1.87005
857a5223fffffff;40.11327;3.19633;6481.2;125.4809989;2G;857a5223fffffff;857a5367fffffff;39.17576;3.51734
857a5227fffffff;39.95691;3.20591;2892.9;108.61958839;2G;857a5227fffffff;857a5367fffffff;39.17576;3.51734
857a522bfffffff;40.19228;3.32315;8522.1;130.79583102;2G;857a522bfffffff;857a5367fffffff;39.17576;3.51734
857a522ffffffff;40.03608;3.33279;3468.9;113.53072564;2G;857a522ffffffff;857a5367fffffff;39.17576;3.51734
857a5233fffffff;40.1905;3.05974;1305.6;138.59053612;2G;857a5233fffffff;857a5367fffffff;39.17576;3.51734
857a5237fffffff;40.03413;3.06927;936.6;122.18653015999999;2G;857a5237fffffff;857a5367fffffff;39.17576;3.51734
857a523bfffffff;40.26947;3.18674;1367.1;142.45784495;2G;857a523bfffffff;857a5367fffffff;39.17576;3.51734
857a5243fffffff;40.81545;3.28443;6710.4;136.63423838;2G;857a5243fffffff;857ae033fffffff;41.82225;3.87306
857a5247fffffff;40.6599;3.29413;5625.3;151.09323258;2G;857a5247fffffff;857ae033fffffff;41.82225;3.87306
857a524bfffffff;40.89365;3.41073;4675.2;122.1039231;2G;857a524bfffffff;857ae033fffffff;41.82225;3.87306
857a524ffffffff;40.73827;3.4205;3843.6;137.08934299;2G;857a524ffffffff;857ae023fffffff;41.74528;4.00801
857a5253fffffff;40.89267;3.14823;12045.6;138.36693827000002;2G;857a5253fffffff;857ae033fffffff;41.82225;3.87306
857a5257fffffff;40.73711;3.15788;3261.9;151.58643414;2G;857a5257fffffff;857ae033fffffff;41.82225;3.87306
857a525bfffffff;40.97083;3.27471;2411.7;122.93044031000001;2G;857a525bfffffff;857ae033fffffff;41.82225;3.87306
857a5263fffffff;40.42702;3.44;3394.8;155.23770128;2G;857a5263fffffff;857a5367fffffff;39.17576;3.51734
857a5267fffffff;40.27116;3.44972;17952.9;137.88652442;2G;857a5267fffffff;857a5367fffffff;39.17576;3.51734
857a526bfffffff;40.50561;3.56626;1285.8;155.98710961;2G;857a526bfffffff;857ae023fffffff;41.74528;4.00801
857a5273fffffff;40.50418;3.30382;987.6;165.35426561999998;2G;857a5273fffffff;857a5367fffffff;39.17576;3.51734
857a5277fffffff;40.34831;3.31349;8708.7;148.0733831;2G;857a5277fffffff;857a5367fffffff;39.17576;3.51734
857a527bfffffff;40.58273;3.43026;1850.1;152.58079456000002;2G;857a527bfffffff;857ae023fffffff;41.74528;4.00801
857a5283fffffff;40.57872;2.63985;4455.3;114.8799406;2G;857a5283fffffff;857a508bfffffff;40.10388;1.87005
857a5287fffffff;40.42248;2.64923;663.6;107.96008761;2G;857a5287fffffff;857a508bfffffff;40.10388;1.87005
857a528bfffffff;40.6574;2.76731;3333.3;131.4670917;2G;857a528bfffffff;857a508bfffffff;40.10388;1.87005
857a528ffffffff;40.50134;2.77676;3273.9;124.37872440999999;2G;857a528ffffffff;857a508bfffffff;40.10388;1.87005
857a5293fffffff;40.65615;2.50283;8812.5;107.37645825;2G;857a5293fffffff;857a508bfffffff;40.10388;1.87005
857a5297fffffff;40.4999;2.51215;816.6;98.26329387;2G;857a5297fffffff;857a508bfffffff;40.10388;1.87005
857a529bfffffff;40.73479;2.63047;5872.2;123.86621686;2G;857a529bfffffff;857a508bfffffff;40.10388;1.87005
857a52a3fffffff;40.188720000000004;2.79561;2607.3;116.85610614000001;2G;857a52a3fffffff;857a508bfffffff;40.10388;1.87005
857a52a7fffffff;40.03217;2.80502;1131;116.86579456999999;2G;857a52a7fffffff;857a508ffffffff;39.94663;1.87904
857a52abfffffff;40.26778;2.92302;7883.4;132.16712493;2G;857a52abfffffff;857a508bfffffff;40.10388;1.87005
857a52affffffff;40.1114;2.9325;1385.4;131.13179839;2G;857a52affffffff;857a508bfffffff;40.10388;1.87005
857a52b3fffffff;40.26608;2.65859;1163.1;103.53030024;2G;857a52b3fffffff;857a508bfffffff;40.10388;1.87005
857a52b7fffffff;40.10952;2.66795;1158.3;101.92428303000001;2G;857a52b7fffffff;857a508bfffffff;40.10388;1.87005
857a52bbfffffff;40.3451;2.78619;731.1;119.41555125999999;2G;857a52bbfffffff;857a508bfffffff;40.10388;1.87005
857a52c3fffffff;40.89169;2.88501;19963.2;156.82759346999998;2G;857a52c3fffffff;857a508bfffffff;40.10388;1.87005
857a52c7fffffff;40.73595;2.89453;6296.4;148.02440894;2G;857a52c7fffffff;857a508bfffffff;40.10388;1.87005
857a52cbfffffff;40.96994;3.01191;9311.7;142.2132217;2G;857a52cbfffffff;857ae033fffffff;41.82225;3.87306
857a52cffffffff;40.81438;3.0215;5940;154.04671023999998;2G;857a52cffffffff;857ae033fffffff;41.82225;3.87306
857a52d3fffffff;40.96904;2.7484;44033.4;150.71252735;2G;857a52d3fffffff;857a508bfffffff;40.10388;1.87005
857a52d7fffffff;40.8133;2.75786;6585.3;140.35282451999998;2G;857a52d7fffffff;857a508bfffffff;40.10388;1.87005
857a52dbfffffff;41.04725;2.87548;5934.9;148.01381537;2G;857a52dbfffffff;857ae033fffffff;41.82225;3.87306
857a5303fffffff;39.40711;3.10723;1002.3;62.18238625;2G;857a5303fffffff;857a532bfffffff;39.09573;3.39032
857a5307fffffff;39.24998;3.11669;2213.1;51.19987035;2G;857a5307fffffff;857a532bfffffff;39.09573;3.39032
857a530bfffffff;39.48691;3.23455;2922;59.85307549;2G;857a530bfffffff;857a5367fffffff;39.17576;3.51734
857a530ffffffff;39.32994;3.24407;1132.8;45.365745929999996;2G;857a530ffffffff;857a532bfffffff;39.09573;3.39032
857a5313fffffff;39.48433;2.97027;1433.4;79.26108932;2G;857a5313fffffff;857a532bfffffff;39.09573;3.39032
857a5317fffffff;39.32719;2.97968;3606;68.6021012;2G;857a5317fffffff;857a532bfffffff;39.09573;3.39032
857a531bfffffff;39.56409;3.09776;1557.6;75.64222824;2G;857a531bfffffff;857a532bfffffff;39.09573;3.39032
857a5343fffffff;39.72323;3.35203;10028.4;79.11366792000001;2G;857a5343fffffff;857a5367fffffff;39.17576;3.51734
857a5347fffffff;39.56658;3.36163;2891.4;62.05180672;2G;857a5347fffffff;857a5367fffffff;39.17576;3.51734
857a534bfffffff;39.80261;3.4788;8273.4;85.73603707000001;2G;857a534bfffffff;857a5367fffffff;39.17576;3.51734
857a534ffffffff;39.64612;3.48846;4225.8;68.32058543000001;2G;857a534ffffffff;857a5367fffffff;39.17576;3.51734
857a5353fffffff;39.80039;3.21547;4605.6;91.94644676;2G;857a5353fffffff;857a5367fffffff;39.17576;3.51734
857a5357fffffff;39.64373;3.22502;3623.1;75.59748610999999;2G;857a5357fffffff;857a5367fffffff;39.17576;3.51734
857a535bfffffff;39.87973;3.34242;7706.1;96.29365075;2G;857a535bfffffff;857a5367fffffff;39.17576;3.51734
857a5363fffffff;39.3327;3.50773;2490.3;33.44246239;2G;857a5363fffffff;857a5367fffffff;39.17576;3.51734
857a5373fffffff;39.40978;3.37121;18091.8;45.260377240000004;2G;857a5373fffffff;857a5367fffffff;39.17576;3.51734
857a5377fffffff;39.25283;3.38077;8079;29.2379159;2G;857a5377fffffff;857a5367fffffff;39.17576;3.51734
857a5383fffffff;39.48174;2.70526;1533.3;103.45786078;2G;857a5383fffffff;857a532bfffffff;39.09573;3.39032
857a5387fffffff;39.32442;2.71456;1089;95.27345605;2G;857a5387fffffff;857a532bfffffff;39.09573;3.39032
857a538bfffffff;39.5616;2.83317;2532.9;96.47127479;2G;857a538bfffffff;857a532bfffffff;39.09573;3.39032
857a538ffffffff;39.40444;2.84253;882.9;86.02173533;2G;857a538ffffffff;857a532bfffffff;39.09573;3.39032
857a5393fffffff;39.5591;2.56786;5236.8;105.72581828000001;2G;857a5393fffffff;857a508ffffffff;39.94663;1.87904
857a5397fffffff;39.40176;2.57711;3299.1;112.52427065;2G;857a5397fffffff;857a532bfffffff;39.09573;3.39032
857a539bfffffff;39.63892;2.69595;1079.1;113.76037992;2G;857a539bfffffff;857a508ffffffff;39.94663;1.87904
857a53a3fffffff;39.08968;2.86121;1659.9;73.63305523;2G;857a53a3fffffff;857a532bfffffff;39.09573;3.39032
857a53abfffffff;39.1699;2.98907;1175.1;61.16922176999999;2G;857a53abfffffff;857a532bfffffff;39.09573;3.39032
857a53b3fffffff;39.16695;2.72384;1468.8;89.79758075;2G;857a53b3fffffff;857a532bfffffff;39.09573;3.39032
857a53b7fffffff;39.00934;2.73312;734.1;87.5494791;2G;857a53b7fffffff;857a532bfffffff;39.09573;3.39032
857a53bbfffffff;39.24713;2.85188;3359.7;78.12953818;2G;857a53bbfffffff;857a532bfffffff;39.09573;3.39032
857a53c7fffffff;39.64132;2.96084;4155.3;92.02295715;2G;857a53c7fffffff;857a532bfffffff;39.09573;3.39032
857a53cffffffff;39.72092;3.08828;2146.2;90.47127701000001;2G;857a53cffffffff;857a5367fffffff;39.17576;3.51734
857a53d3fffffff;39.87547;2.81441;3282.3;119.45113524;2G;857a53d3fffffff;857a508ffffffff;39.94663;1.87904
857a53d7fffffff;39.71861;2.8238;747.6;108.73569794;2G;857a53d7fffffff;857a532bfffffff;39.09573;3.39032
857a53dbfffffff;39.95486;2.94196;609.9;121.09005632;2G;857a53dbfffffff;857a5367fffffff;39.17576;3.51734
857a5403fffffff;40.4927;1.17871;879.3;80.01300825;2G;857a5403fffffff;857a5093fffffff;40.10199;1.60271
857a5407fffffff;40.3354;1.18739;1155.9;69.70626155;2G;857a5407fffffff;857a5093fffffff;40.10199;1.60271
857a540ffffffff;40.41484;1.31719;710.1;62.674579120000004;2G;857a540ffffffff;857a5093fffffff;40.10199;1.60271
857a541bfffffff;40.64983;1.17003;721.8;91.4730235;2G;857a541bfffffff;857a5093fffffff;40.10199;1.60271
857a5423fffffff;40.1001;1.33468;766.8;46.05082653;2G;857a5423fffffff;857a5093fffffff;40.10199;1.60271
857a5427fffffff;39.94249;1.34342;762.3;46.26168914;2G;857a5427fffffff;857a5097fffffff;39.94456;1.61157
857a542bfffffff;40.17974;1.46437;1878.6;34.58034173;2G;857a542bfffffff;857a5093fffffff;40.10199;1.60271
857a542ffffffff;40.0223;1.47318;1023;30.52467778;2G;857a542ffffffff;857a5093fffffff;40.10199;1.60271
857a5433fffffff;40.17794;1.19607;616.5;62.68926801;2G;857a5433fffffff;857a5093fffffff;40.10199;1.60271
857a5437fffffff;40.02032;1.20475;1116.6;60.13983422;2G;857a5437fffffff;857a5093fffffff;40.10199;1.60271
857a543bfffffff;40.25755;1.32593;928.8;52.127272590000004;2G;857a543bfffffff;857a5093fffffff;40.10199;1.60271
857a544ffffffff;40.7301;1.56722;715.5;78.40459165;2G;857a544ffffffff;857a509bfffffff;40.18155;1.732
857a5453fffffff;40.88572;1.29095;786;98.78890609999999;2G;857a5453fffffff;857a7277fffffff;40.88271;0.48485
857a5457fffffff;40.72892;1.2997;600.6;90.47383348;2G;857a5457fffffff;857a5093fffffff;40.10199;1.60271
857a5467fffffff;40.25926;1.59384;763.2;28.96947207;2G;857a5467fffffff;857a5093fffffff;40.10199;1.60271
857a546bfffffff;40.49559;1.71413;2488.5;49.85742551;2G;857a546bfffffff;857a509bfffffff;40.18155;1.732
857a546ffffffff;40.33865;1.72307;5606.1;32.37319517;2G;857a546ffffffff;857a509bfffffff;40.18155;1.732
857a5477fffffff;40.33703;1.45557;678;45.54431143;2G;857a5477fffffff;857a5093fffffff;40.10199;1.60271
857a547bfffffff;40.57332;1.57609;1245.6;61.38442087;2G;857a547bfffffff;857a509bfffffff;40.18155;1.732
857a5487fffffff;40.41176;0.77965;2947.5;73.15956059;2G;857a5487fffffff;857a7277fffffff;40.88271;0.48485
857a548bfffffff;40.64856;0.90145;969.3;64.8146342;2G;857a548bfffffff;857a7277fffffff;40.88271;0.48485
857a5493fffffff;40.64729;0.63222;1408.8;42.36947292;2G;857a5493fffffff;857a7277fffffff;40.88271;0.48485
857a5497fffffff;40.48979;0.64064;1534.2;57.73027604;2G;857a5497fffffff;857a7277fffffff;40.88271;0.48485
857a54a3fffffff;40.17613;0.92711;617.4;78.10525675;2G;857a54a3fffffff;857a55c7fffffff;39.62436;1.09184
857a54a7fffffff;40.01833;0.93567;924.9;60.57790221;2G;857a54a7fffffff;857a55c7fffffff;39.62436;1.09184
857a54abfffffff;40.25583;1.05737;1838.7;79.75556171;2G;857a54abfffffff;857a5093fffffff;40.10199;1.60271
857a54b3fffffff;40.25411;0.78814;745.2;85.44047848000001;2G;857a54b3fffffff;857a73c7fffffff;40.17067;0.11634
857a54b7fffffff;40.0963;0.79663;623.1;72.75061905;2G;857a54b7fffffff;857a55c7fffffff;39.62436;1.09184
857a54bbfffffff;40.33377;0.91856;1026.6;89.40417465;2G;857a54bbfffffff;857a7277fffffff;40.88271;0.48485
857a54c3fffffff;40.88472;1.0229;2464.5;69.26742474;2G;857a54c3fffffff;857a7277fffffff;40.88271;0.48485
857a54cffffffff;40.8068;1.16135;912.9;85.69064163;2G;857a54cffffffff;857a7277fffffff;40.88271;0.48485
857a54d7fffffff;40.80571;0.8929;1043.7;56.82542061;2G;857a54d7fffffff;857a7277fffffff;40.88271;0.48485
857a54dbfffffff;41.04152;1.01429;989.4;68.69499703;2G;857a54dbfffffff;857a7273fffffff;41.03987;0.47651
857a5503fffffff;39.38828;1.23947;1911.6;26.76250418;2G;857a5503fffffff;857a5513fffffff;39.46611;1.10046
857a550bfffffff;39.46873;1.36964;749.1;39.1607681;2G;857a550bfffffff;857a5513fffffff;39.46611;1.10046
857a551bfffffff;39.54652;1.2308;828.3;24.92868884;2G;857a551bfffffff;857a5513fffffff;39.46611;1.10046
857a5543fffffff;39.70695;1.49078;910.5;47.47611188;2G;857a5543fffffff;857a5097fffffff;39.94456;1.61157
857a554bfffffff;39.78698;1.62043;1088.4;32.35176912;2G;857a554bfffffff;857a5097fffffff;39.94456;1.61157
857a5553fffffff;39.78472;1.35216;3414.3;50.3609675;2G;857a5553fffffff;857a5097fffffff;39.94456;1.61157
857a5557fffffff;39.6268;1.3609;969.6;41.53595086;2G;857a5557fffffff;857a55c7fffffff;39.62436;1.09184
857a555bfffffff;39.86471;1.48198;1185.3;35.831601799999994;2G;857a555bfffffff;857a5097fffffff;39.94456;1.61157
857a5563fffffff;39.3133;1.64699;2637.3;72.21158272999999;2G;857a5563fffffff;857a5513fffffff;39.46611;1.10046
857a556ffffffff;39.23566;1.7855;2428.5;89.33260363;2G;857a556ffffffff;857a508ffffffff;39.94663;1.87904
857a5573fffffff;39.39099;1.50837;1073.4;55.363240790000006;2G;857a5573fffffff;857a5513fffffff;39.46611;1.10046
857a557bfffffff;39.47134;1.63814;1017.6;65.36283217;2G;857a557bfffffff;857a5097fffffff;39.94456;1.61157
857a5583fffffff;39.46348;0.83062;3065.1;20.51746017;2G;857a5583fffffff;857a558bfffffff;39.54398;0.96135
857a5587fffffff;39.30489;0.83913;5075.4;27.54097776;2G;857a5587fffffff;857a558ffffffff;39.38556;0.96991
857a5593fffffff;39.54145;0.69124;2082.3;36.49711125;2G;857a5593fffffff;857a558bfffffff;39.54398;0.96135
857a5597fffffff;39.38284;0.69968;7096.8;36.53716076;2G;857a5597fffffff;857a558ffffffff;39.38556;0.96991
857a559bfffffff;39.62191;0.82212;3105.9;26.59618338;2G;857a559bfffffff;857a558bfffffff;39.54398;0.96135
857a55b3fffffff;39.14616;0.84763;960.3;41.49336387;2G;857a55b3fffffff;857a558ffffffff;39.38556;0.96991
857a55c3fffffff;39.78246;1.08322;1518.3;34.50623582;2G;857a55c3fffffff;857a55c7fffffff;39.62436;1.09184
857a55cbfffffff;39.86254;1.21344;3255.3;47.88379595;2G;857a55cbfffffff;857a55c7fffffff;39.62436;1.09184
857a55cffffffff;39.70461;1.22212;1642.8;33.8756446;2G;857a55cffffffff;857a55c7fffffff;39.62436;1.09184
857a55d3fffffff;39.86037;0.94423;2738.1;43.0815221;2G;857a55d3fffffff;857a55c7fffffff;39.62436;1.09184
857a55d7fffffff;39.70226;0.95279;1449.6;25.71393477;2G;857a55d7fffffff;857a558bfffffff;39.54398;0.96135
857a55dbfffffff;39.94041;1.0746;1080.6;51.67405957;2G;857a55dbfffffff;857a55c7fffffff;39.62436;1.09184
857a5607fffffff;40.88871;2.09108;972;100.85593957;2G;857a5607fffffff;857a509bfffffff;40.18155;1.732
857a5623fffffff;40.65489;2.23765;621.6;86.47261292;2G;857a5623fffffff;857a508bfffffff;40.10388;1.87005
857a5627fffffff;40.49847;2.24684;1781.7;74.46041561;2G;857a5627fffffff;857a508bfffffff;40.10388;1.87005
857a562bfffffff;40.73362;2.36569;898.5;102.31588027;2G;857a562bfffffff;857a508bfffffff;40.10388;1.87005
857a562ffffffff;40.57737;2.37495;8703;90.89849021;2G;857a562ffffffff;857a508bfffffff;40.10388;1.87005
857a5633fffffff;40.73245;2.10022;1390.2;85.4524954;2G;857a5633fffffff;857a509bfffffff;40.18155;1.732
857a5637fffffff;40.57602;2.10936;671.7;70.97149092;2G;857a5637fffffff;857a508bfffffff;40.10388;1.87005
857a563bfffffff;40.81114;2.22845;3312.3;100.07718338000001;2G;857a563bfffffff;857a508bfffffff;40.10388;1.87005
857a5663fffffff;40.96814;2.48417;1292.4;130.71289553;2G;857a5663fffffff;857a508bfffffff;40.10388;1.87005
857a5667fffffff;40.81223;2.4935;4017.3;118.35126461;2G;857a5667fffffff;857a508bfffffff;40.10388;1.87005
857a566ffffffff;40.8907;2.62107;5799.6;134.49884885;2G;857a566ffffffff;857a508bfffffff;40.10388;1.87005
857a5677fffffff;40.88971;2.35643;2821.5;115.22886168000001;2G;857a5677fffffff;857a508bfffffff;40.10388;1.87005
857a5687fffffff;40.96542;1.6873;690.9;102.21841887;2G;857a5687fffffff;857a509bfffffff;40.18155;1.732
857a56a7fffffff;40.57467;1.84307;1799.1;59.44999906;2G;857a56a7fffffff;857a509bfffffff;40.18155;1.732
857a56b3fffffff;40.80898;1.69625;824.7;84.7811459;2G;857a56b3fffffff;857a509bfffffff;40.18155;1.732
857a56b7fffffff;40.65237;1.70519;1204.2;67.32728575;2G;857a56b7fffffff;857a509bfffffff;40.18155;1.732
857a5807fffffff;37.03596;3.24739;659.7;146.25841391;2G;857a5807fffffff;857a5c57fffffff;37.97501;2.39277
857a58affffffff;36.79449;3.12816;761.1;133.83648873;2G;857a58affffffff;857a59a3fffffff;35.75356;3.05378
857a58d3fffffff;37.66643;2.9446;984.6;76.52071167999999;2G;857a58d3fffffff;857a5c57fffffff;37.97501;2.39277
857a5907fffffff;35.92021;3.31143;1093.8;41.99641324;2G;857a5907fffffff;857a59affffffff;35.677;3.19174
857a5913fffffff;36.15653;3.16461;1613.4;63.033630519999996;2G;857a5913fffffff;857a59a3fffffff;35.75356;3.05378
857a5917fffffff;35.99679;3.17367;3015.3;45.42805206;2G;857a5917fffffff;857a59a3fffffff;35.75356;3.05378
857a5923fffffff;35.68393;3.45812;1584;38.27316466;2G;857a5923fffffff;857a59affffffff;35.677;3.19174
857a5927fffffff;35.52409;3.46719;610.5;38.604343719999996;2G;857a5927fffffff;856a5b27fffffff;35.51697;3.20075
857a592bfffffff;35.76724;3.58647;1575.3;54.690428350000005;2G;857a592bfffffff;857a59affffffff;35.677;3.19174
857a5933fffffff;35.76041;3.3205;663.9;28.65724904;2G;857a5933fffffff;857a59affffffff;35.677;3.19174
857a593bfffffff;35.84369;3.44903;2702.1;45.53508083;2G;857a593bfffffff;857a59affffffff;35.677;3.19174
857a5967fffffff;35.85043;3.71459;1574.7;71.33408532;2G;857a5967fffffff;857a59affffffff;35.677;3.19174
857a5977fffffff;35.92686;3.57733;2292.9;62.43835239;2G;857a5977fffffff;857a59affffffff;35.677;3.19174
857a5983fffffff;36.15014;2.89769;3288.6;67.08542349;2G;857a5983fffffff;857a59a3fffffff;35.75356;3.05378
857a5987fffffff;35.99021;2.90669;970.8;50.54784317;2G;857a5987fffffff;857a59a3fffffff;35.75356;3.05378
857a598ffffffff;36.07343;3.03576;3001.5;54.546716180000004;2G;857a598ffffffff;857a59a3fffffff;35.75356;3.05378
857a5993fffffff;36.22691;2.75947;1900.8;81.49145082;2G;857a5993fffffff;857a59a3fffffff;35.75356;3.05378
857a59abfffffff;35.83694;3.18272;1674.6;28.056364340000002;2G;857a59abfffffff;857a59a3fffffff;35.75356;3.05378
857a59b7fffffff;35.67006;2.92462;873.3;23.87111647;2G;857a59b7fffffff;857a59a3fffffff;35.75356;3.05378
857a59bbfffffff;35.91354;3.04478;1467;36.93897692;2G;857a59bbfffffff;857a59a3fffffff;35.75356;3.05378
857a5aa3fffffff;37.44541;3.88585;993.3;180.67329047;2G;857a5aa3fffffff;857aed97fffffff;38.86147;3.5365
857a5abbfffffff;37.60362;3.87637;645.6;163.32735610999998;2G;857a5abbfffffff;857aed97fffffff;38.86147;3.5365
857a5b23fffffff;36.26456;4.35174;1327.5;155.03771541;2G;857a5b23fffffff;857a59affffffff;35.677;3.19174
857a5bdbfffffff;37.21045;4.03184;663;206.0671697;2G;857a5bdbfffffff;857aed97fffffff;38.86147;3.5365
857a5c77fffffff;37.57991;2.54907;903.3;51.04107296;2G;857a5c77fffffff;857a5c1bfffffff;37.89338;2.26347
857a5ca3fffffff;37.41087;2.02194;990;72.34324271000001;2G;857a5ca3fffffff;857a5c1bfffffff;37.89338;2.26347
857a5cb3fffffff;37.48819;1.88304;779.4;74.12787030999999;2G;857a5cb3fffffff;857a5c1bfffffff;37.89338;2.26347
857a5cbbfffffff;37.57036;2.01306;1961.4;57.906169229999996;2G;857a5cbbfffffff;857a5c1bfffffff;37.89338;2.26347
857a5d23fffffff;36.22058;2.49149;1997.4;99.11955906;2G;857a5d23fffffff;857a59a3fffffff;35.75356;3.05378
857a5d27fffffff;36.06042;2.50039;1352.1;86.65857242;2G;857a5d27fffffff;857a59a3fffffff;35.75356;3.05378
857a5d2bfffffff;36.30374;2.6211;2053.5;96.94505479;2G;857a5d2bfffffff;857a59a3fffffff;35.75356;3.05378
857a5d2ffffffff;36.14373;2.63004;887.7;82.36134314;2G;857a5d2ffffffff;857a59a3fffffff;35.75356;3.05378
857a5d37fffffff;36.1373;2.36167;1144.5;104.09775558;2G;857a5d37fffffff;857a59a3fffffff;35.75356;3.05378
857a5d43fffffff;36.94273;2.5852;910.5;119.20983319999999;2G;857a5d43fffffff;857a5c1bfffffff;37.89338;2.26347
857a5d7bfffffff;36.7062;2.73247;1317.6;131.43543786;2G;857a5d7bfffffff;857a59a3fffffff;35.75356;3.05378
857a5d8bfffffff;36.77176;2.05734;1064.4;138.23310916;2G;857a5d8bfffffff;857a5c1bfffffff;37.89338;2.26347
857a5d93fffffff;36.76604;1.78785;5668.5;148.23326688;2G;857a5d93fffffff;857a5c1bfffffff;37.89338;2.26347
857a5d97fffffff;36.60579;1.79659;629.1;164.34913637;2G;857a5d97fffffff;857a5c1bfffffff;37.89338;2.26347
857a5da7fffffff;36.13086;2.09257;6922.2;129.12556546;2G;857a5da7fffffff;857a59a3fffffff;35.75356;3.05378
857a5daffffffff;36.21424;2.2228;904.5;121.59357394;2G;857a5daffffffff;857a59a3fffffff;35.75356;3.05378
857a5dc7fffffff;36.85455;2.18738;2301;126.66414261999999;2G;857a5dc7fffffff;857a5c1bfffffff;37.89338;2.26347
857a5dd7fffffff;36.93171;2.0485;3015.3;121.17619862;2G;857a5dd7fffffff;857a5c1bfffffff;37.89338;2.26347
857a5e07fffffff;38.14615;3.18245;670.5;95.86102438;2G;857a5e07fffffff;857aed97fffffff;38.86147;3.5365
857a5e4bfffffff;38.70411;3.54605;1097.7;36.50080196;2G;857a5e4bfffffff;857aed97fffffff;38.86147;3.5365
857a5e4ffffffff;38.54662;3.55559;1138.5;54.02453557;2G;857a5e4ffffffff;857aed97fffffff;38.86147;3.5365
857a5ea7fffffff;37.82509;2.93539;841.2;69.15393039;2G;857a5ea7fffffff;857a5c57fffffff;37.97501;2.39277
857a5ebbfffffff;38.14204;2.91693;721.8;67.13567094;2G;857a5ebbfffffff;857a5c53fffffff;38.13379;2.38372
857a6007fffffff;38.0578;-2.53402;3669.9;20.81084215;2G;857a6007fffffff;857a6003fffffff;38.21978;-2.5412
857a600bfffffff;38.30274;-2.40566;772.8;34.73227791;2G;857a600bfffffff;857a6003fffffff;38.21978;-2.5412
857a600ffffffff;38.14091;-2.39844;7799.7;32.1211239;2G;857a600ffffffff;857a6003fffffff;38.21978;-2.5412
857a6023fffffff;37.81687;-2.38392;4122.3;51.3099888;2G;857a6023fffffff;857a6397fffffff;37.65942;-2.09836
857a602bfffffff;37.90018;-2.24844;6264;49.76255832;2G;857a602bfffffff;857a6397fffffff;37.65942;-2.09836
857a602ffffffff;37.73812;-2.2411;1171.8;34.26966124;2G;857a602ffffffff;857a6397fffffff;37.65942;-2.09836
857a6033fffffff;37.89568;-2.52682;2854.8;34.89395382;2G;857a6033fffffff;857a6017fffffff;38.1367;-2.67692
857a603bfffffff;37.97896;-2.39119;2196;38.81561232;2G;857a603bfffffff;857a6003fffffff;38.21978;-2.5412
857a6063fffffff;38.14512;-2.12049;5889.3;62.77071133;2G;857a6063fffffff;857a6003fffffff;38.21978;-2.5412
857a6067fffffff;37.98335;-2.11314;3835.8;53.97037298;2G;857a6067fffffff;857a6397fffffff;37.65942;-2.09836
857a606bfffffff;38.228;-1.98541;5446.8;73.33120908;2G;857a606bfffffff;857a6003fffffff;38.21978;-2.5412
857a606ffffffff;38.0664;-1.97802;3880.5;62.976506869999994;2G;857a606ffffffff;857a6397fffffff;37.65942;-2.09836
857a6073fffffff;38.2239;-2.26304;1324.2;47.41691318;2G;857a6073fffffff;857a6003fffffff;38.21978;-2.5412
